params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.795838347316021,10,0.7259615384615384,6.769230769230769,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.858709951668061,10,-1.2884615384615388,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",8.549026687956939,10,-1.2884615384615388,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.776794426794368,10,-3.302884615384616,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",8.05992681888165,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.860825503881642,10,-3.3028846153846154,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615385
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",8.070233568027106,10,-5.317307692307692,-13.375,-13.375,6.769230769230769,9.86861732909761
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",8.517650935071288,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.5, ""epsilon"": 0.5, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",8.605652771313544,10,-1.2884615384615383,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",108.82431790725059,10,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",5.979464723808633,10,-3.3028846153846154,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615385
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",5.485845355700803,10,-1.2884615384615383,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.3, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",5.592143656860571,10,-1.2884615384615383,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",6.060398126777727,10,-3.3028846153846154,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615385
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.299298292466119,10,-3.3028846153846154,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615385
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",6.354850204679678,10,-5.317307692307692,-13.375,-13.375,6.769230769230769,9.86861732909761
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",6.034832932609788,10,-7.331730769230768,-13.375,-13.375,6.769230769230769,9.23124623166585
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",6.227887047289187,10,-3.302884615384616,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",6.1226684481280245,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",123.83611324663616,10,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.644783178615398,10,-3.302884615384616,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.587971021477642,10,0.7259615384615384,6.769230769230769,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.3, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",8.205108219088288,10,-5.317307692307693,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.692043943437966,10,-3.302884615384616,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.901858130397159,10,-11.360576923076923,-13.375,-13.375,6.769230769230769,6.043269230769231
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.722979203192153,10,-3.302884615384616,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.639047681504962,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.737432513686144,10,-9.346153846153847,-13.375,-13.375,6.769230769230769,8.057692307692307
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",7.368420158545632,10,0.7259615384615384,6.769230769230769,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.0, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",121.63690684538233,10,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.1, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",8.96599630064884,10,-3.302884615384616,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.2, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",8.922917257612426,10,-5.317307692307692,-13.375,-13.375,6.769230769230769,9.86861732909761
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.3, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.134272182878703,10,0.7259615384615383,6.769230769230769,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.4, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.507153766473493,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.5, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.155149186924973,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.6, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.090537733471137,10,-3.302884615384616,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.7, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.192228041911221,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.8, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.113753499254017,10,-1.2884615384615383,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.9, ""q_init"": ""random"", ""epsilon_decay"": 1e-05}",9.20064679403913,10,2.7403846153846154,6.769230769230769,-13.375,6.769230769230769,8.057692307692307
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",120.99621966029554,10,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",6.0297334838778625,10,-3.302884615384616,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",6.386843043013869,10,-11.360576923076923,-13.375,-13.375,6.769230769230769,6.043269230769231
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",6.040650207367435,10,0.7259615384615384,6.769230769230769,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",6.2009284726063925,10,-4.246666666666667,-10.9,-10.9,5.733333333333333,8.148635877658707
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",6.201438891554062,10,-3.3028846153846154,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615385
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.224792928722309,10,-5.317307692307692,-13.375,-13.375,6.769230769230769,9.86861732909761
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",6.391846491897013,10,-5.317307692307692,-13.375,-13.375,6.769230769230769,9.86861732909761
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",6.352218702666505,10,0.7433333333333333,5.733333333333333,-10.9,5.733333333333333,7.622350905943215
"{""alpha"": 0.9, ""epsilon"": 0.1, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",6.448199588030548,10,-2.5833333333333335,-2.5833333333333335,-10.9,5.733333333333333,8.316666666666666
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",121.31978734650875,10,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.547636072871683,10,-7.331730769230769,-13.375,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.586000851752033,10,-5.317307692307692,-13.375,-13.375,6.769230769230769,9.86861732909761
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.704179825494066,10,-1.2884615384615383,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.502057478230199,10,0.7259615384615384,6.769230769230769,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.6238567919299385,10,-9.346153846153847,-13.375,-13.375,6.769230769230769,8.057692307692307
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.628607006645325,10,-11.360576923076923,-13.375,-13.375,6.769230769230769,6.043269230769231
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.809334424755434,10,-5.317307692307692,-13.375,-13.375,6.769230769230769,9.86861732909761
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.365152608153949,10,-3.302884615384616,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615383
"{""alpha"": 0.9, ""epsilon"": 0.3, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",7.989199029414522,10,-9.346153846153845,-13.375,-13.375,6.769230769230769,8.057692307692307
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.0, ""q_init"": 0, ""epsilon_decay"": 1e-05}",120.83198446303686,10,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.1, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.141520764016605,10,-7.331730769230768,-13.375,-13.375,6.769230769230769,9.23124623166585
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.2, ""q_init"": 0, ""epsilon_decay"": 1e-05}",8.999452050247783,10,-3.3028846153846154,-3.3028846153846154,-13.375,6.769230769230769,10.072115384615385
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.3, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.227242702629155,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.4, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.142430194677218,10,-5.317307692307692,-13.375,-13.375,6.769230769230769,9.86861732909761
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.5, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.134056479515493,10,0.7259615384615384,6.769230769230769,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.6, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.043842696150023,10,-1.2884615384615385,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.7, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.357104028280446,10,-5.3173076923076925,-13.375,-13.375,6.769230769230769,9.868617329097612
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.8, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.114532954812603,10,-7.331730769230769,-13.375,-13.375,6.769230769230769,9.231246231665851
"{""alpha"": 0.9, ""epsilon"": 0.5, ""discount_factor"": 0.9, ""q_init"": 0, ""epsilon_decay"": 1e-05}",9.182545884372303,10,-1.2884615384615385,6.769230769230769,-13.375,6.769230769230769,9.868617329097612
